,SEASON,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_ABBREVIATION,GP,MIN,TOUCHES,TIME_OF_POSS
298,2015-16,1626242,Luis Montero,1610612757,POR,12,42.0,68,3.1
299,2015-16,2449,Luis Scola,1610612761,TOR,75,1617.0,3039,83.7
300,2015-16,202337,Luke Babbitt,1610612740,NOP,47,845.0,1230,43.5
301,2015-16,2736,Luol Deng,1610612748,MIA,74,2394.0,3979,117.2
302,2015-16,1938,Manu Ginobili,1610612759,SAS,58,1134.0,2279,113.3
303,2015-16,201188,Marc Gasol,1610612763,MEM,52,1791.0,3547,117.7
304,2015-16,1626273,Marcelo Huertas,1610612747,LAL,53,869.0,1933,153.0
305,2015-16,101162,Marcin Gortat,1610612764,WAS,75,2256.0,3439,79.9
306,2015-16,201158,Marco Belinelli,1610612758,SAC,67,1646.0,2195,78.3
307,2015-16,202694,Marcus Morris Sr.,1610612765,DET,80,2856.0,4249,161.3
308,2015-16,203935,Marcus Smart,1610612738,BOS,61,1667.0,2773,147.2
309,2015-16,201977,Marcus Thornton,1610612764,WAS,61,1108.0,1631,72.1
310,2015-16,201596,Mario Chalmers,1610612748,MIA,61,1373.0,3320,293.0
311,2015-16,1626209,Mario Hezonja,1610612753,ORL,78,1399.0,1897,81.6
312,2015-16,203900,Markel Brown,1610612751,BKN,62,982.0,1438,65.3
313,2015-16,202693,Markieff Morris,1610612764,WAS,64,1629.0,3022,85.6
314,2015-16,201578,Marreese Speights,1610612744,GSW,72,832.0,1689,40.9
315,2015-16,101107,Marvin Williams,1610612766,CHA,81,2338.0,4583,96.2
316,2015-16,203486,Mason Plumlee,1610612757,POR,82,2084.0,3423,115.0
317,2015-16,2440,Matt Barnes,1610612763,MEM,76,2190.0,3858,119.0
318,2015-16,2588,Matt Bonner,1610612759,SAS,30,206.0,359,9.0
319,2015-16,203521,Matthew Dellavedova,1610612739,CLE,76,1867.0,4048,301.1
320,2015-16,203090,Maurice Harkless,1610612757,POR,78,1457.0,1857,58.2
321,2015-16,1897,Metta World Peace,1610612747,LAL,35,590.0,709,26.9
322,2015-16,203086,Meyers Leonard,1610612757,POR,61,1333.0,2350,62.0
